Exchange,Symbol,Name,Symbol_Name,Sector,Industry
NASDAQ,ALVO,Alvotech Ordinary Shares,ALVO | Alvotech Ordinary Shares,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,ALVOW,Alvotech Warrant,ALVOW | Alvotech Warrant,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,ALXO,ALX Oncology Holdings Inc. Common Stock,ALXO | ALX Oncology Holdings Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ALZN,Alzamend Neuro Inc. Common Stock,ALZN | Alzamend Neuro Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AMAL,Amalgamated Financial Corp. Common Stock (DE),AMAL | Amalgamated Financial Corp. Common Stock (DE),Finance,Major Banks
NASDAQ,AMAT,Applied Materials Inc. Common Stock,AMAT | Applied Materials Inc. Common Stock,Technology,Semiconductors
NASDAQ,AMBA,Ambarella Inc. Ordinary Shares,AMBA | Ambarella Inc. Ordinary Shares,Technology,Semiconductors
NASDAQ,AMBR,Amber International Holding Limited American Depositary Shares,AMBR | Amber International Holding Limited American Depositary Shares,Finance,Finance: Consumer Services
NASDAQ,AMCX,AMC Networks Inc. Class A Common Stock,AMCX | AMC Networks Inc. Class A Common Stock,Telecommunications,Cable & Other Pay Television Services
NASDAQ,AMD,Advanced Micro Devices Inc. Common Stock,AMD | Advanced Micro Devices Inc. Common Stock,Technology,Semiconductors
NASDAQ,AMED,Amedisys Inc Common Stock,AMED | Amedisys Inc Common Stock,Health Care,Medical/Nursing Services
NASDAQ,AMGN,Amgen Inc. Common Stock,AMGN | Amgen Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,AMIX,Autonomix Medical Inc. Common Stock,AMIX | Autonomix Medical Inc. Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,AMKR,Amkor Technology Inc. Common Stock,AMKR | Amkor Technology Inc. Common Stock,Technology,Semiconductors
NASDAQ,AMLX,Amylyx Pharmaceuticals Inc. Common Stock,AMLX | Amylyx Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AMOD,Alpha Modus Holdings Inc. Class A Common Stock,AMOD | Alpha Modus Holdings Inc. Class A Common Stock,Miscellaneous,Multi-Sector Companies
NASDAQ,AMODW,Alpha Modus Holdings Inc. Warrant,AMODW | Alpha Modus Holdings Inc. Warrant,Miscellaneous,Multi-Sector Companies
NASDAQ,AMPG,Amplitech Group Inc. Common Stock,AMPG | Amplitech Group Inc. Common Stock,Telecommunications,Telecommunications Equipment
NASDAQ,AMPGW,Amplitech Group Inc. Warrants,AMPGW | Amplitech Group Inc. Warrants,Telecommunications,Telecommunications Equipment
NASDAQ,AMPH,Amphastar Pharmaceuticals Inc. Common Stock,AMPH | Amphastar Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AMPL,Amplitude Inc. Class A Common Stock,AMPL | Amplitude Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,AMRK,A-Mark Precious Metals Inc. Common Stock,AMRK | A-Mark Precious Metals Inc. Common Stock,Industrials,Other Specialty Stores
NASDAQ,AMRN,Amarin Corporation plc,AMRN | Amarin Corporation plc,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AMRX,Amneal Pharmaceuticals Inc. Class A Common Stock,AMRX | Amneal Pharmaceuticals Inc. Class A Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AMSC,American Superconductor Corporation Common Stock,AMSC | American Superconductor Corporation Common Stock,Consumer Discretionary,Metal Fabrications
NASDAQ,AMSF,AMERISAFE Inc. Common Stock,AMSF | AMERISAFE Inc. Common Stock,Finance,Property-Casualty Insurers
NASDAQ,AMST,Amesite Inc. Common Stock,AMST | Amesite Inc. Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,AMTX,Aemetis Inc. (DE) Common Stock,AMTX | Aemetis Inc. (DE) Common Stock,Industrials,Major Chemicals
NASDAQ,AMWD,American Woodmark Corporation Common Stock,AMWD | American Woodmark Corporation Common Stock,Basic Materials,Forest Products
NASDAQ,AMZN,Amazon.com Inc. Common Stock,AMZN | Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution
NASDAQ,ANAB,AnaptysBio Inc. Common Stock,ANAB | AnaptysBio Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ANDE,Andersons Inc. (The) Common Stock,ANDE | Andersons Inc. (The) Common Stock,Industrials,Farming/Seeds/Milling
NASDAQ,ANEB,Anebulo Pharmaceuticals Inc. Common Stock,ANEB | Anebulo Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ANGH,Anghami Inc. Ordinary Shares,ANGH | Anghami Inc. Ordinary Shares,Consumer Discretionary,Telecommunications Equipment
NASDAQ,ANGHW,Anghami Inc. Warrants,ANGHW | Anghami Inc. Warrants,Consumer Discretionary,Telecommunications Equipment
NASDAQ,ANGI,Angi Inc. Class A Common Stock,ANGI | Angi Inc. Class A Common Stock,Consumer Discretionary,Advertising
NASDAQ,ANGIV,Angi Inc. Class A Common Stock When Issued,ANGIV | Angi Inc. Class A Common Stock When Issued,Consumer Discretionary,Advertising
NASDAQ,ANGO,AngioDynamics Inc. Common Stock,ANGO | AngioDynamics Inc. Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,ANIK,Anika Therapeutics Inc. Common Stock,ANIK | Anika Therapeutics Inc. Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,ANIP,ANI Pharmaceuticals Inc.,ANIP | ANI Pharmaceuticals Inc.,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ANIX,Anixa Biosciences Inc. Common Stock,ANIX | Anixa Biosciences Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ANL,Adlai Nortye Ltd. American Depositary Shares,ANL | Adlai Nortye Ltd. American Depositary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ANNA,AleAnna Inc. Class A Common Stock,ANNA | AleAnna Inc. Class A Common Stock,Energy,Oil & Gas Production
NASDAQ,ANNAW,AleAnna Inc. Warrant,ANNAW | AleAnna Inc. Warrant,Energy,Oil & Gas Production
NASDAQ,ANNX,Annexon Inc. Common Stock,ANNX | Annexon Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ANSC,Agriculture & Natural Solutions Acquisition Corporation Class A Ordinary Shares,ANSC | Agriculture & Natural Solutions Acquisition Corporation Class A Ordinary Shares,,
NASDAQ,ANSCW,Agriculture & Natural Solutions Acquisition Corporation Warrant,ANSCW | Agriculture & Natural Solutions Acquisition Corporation Warrant,,
NASDAQ,ANSS,ANSYS Inc. Common Stock,ANSS | ANSYS Inc. Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,ANTE,AirNet Technology Inc. American Depositary Shares,ANTE | AirNet Technology Inc. American Depositary Shares,Consumer Discretionary,Advertising
NASDAQ,ANTX,AN2 Therapeutics Inc. Common Stock,ANTX | AN2 Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ANY,Sphere 3D Corp. Common Shares,ANY | Sphere 3D Corp. Common Shares,Finance,Finance: Consumer Services
NASDAQ,AOSL,Alpha and Omega Semiconductor Limited Common Shares,AOSL | Alpha and Omega Semiconductor Limited Common Shares,Technology,Semiconductors
NASDAQ,AOUT,American Outdoor Brands Inc. Common Stock ,AOUT | American Outdoor Brands Inc. Common Stock ,Consumer Discretionary,Recreational Games/Products/Toys
NASDAQ,APA,APA Corporation Common Stock,APA | APA Corporation Common Stock,Energy,Oil & Gas Production
NASDAQ,APCX,AppTech Payments Corp. Common Stock,APCX | AppTech Payments Corp. Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,APCXW,AppTech Payments Corp. Warrant,APCXW | AppTech Payments Corp. Warrant,Technology,Computer Software: Prepackaged Software
NASDAQ,APDN,Applied DNA Sciences Inc. Common Stock,APDN | Applied DNA Sciences Inc. Common Stock,Consumer Discretionary,Other Consumer Services
NASDAQ,APEI,American Public Education Inc. Common Stock,APEI | American Public Education Inc. Common Stock,Real Estate,Other Consumer Services
NASDAQ,APGE,Apogee Therapeutics Inc. Common Stock,APGE | Apogee Therapeutics Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,API,Agora Inc. American Depositary Shares,API | Agora Inc. American Depositary Shares,Technology,Computer Software: Prepackaged Software
NASDAQ,APLD,Applied Digital Corporation Common Stock,APLD | Applied Digital Corporation Common Stock,Finance,Finance: Consumer Services
NASDAQ,APLM,Apollomics Inc. Class A Ordinary Shares,APLM | Apollomics Inc. Class A Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,APLMW,Apollomics Inc. Warrant,APLMW | Apollomics Inc. Warrant,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,APLS,Apellis Pharmaceuticals Inc. Common Stock,APLS | Apellis Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,APLT,Applied Therapeutics Inc. Common Stock,APLT | Applied Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,APM,Aptorum Group Limited Class A Ordinary Shares,APM | Aptorum Group Limited Class A Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,APOG,Apogee Enterprises Inc. Common Stock,APOG | Apogee Enterprises Inc. Common Stock,Consumer Discretionary,Auto Parts:O.E.M.
NASDAQ,APP,Applovin Corporation Class A Common Stock,APP | Applovin Corporation Class A Common Stock,Technology,Computer Software: Programming Data Processing
NASDAQ,APPF,AppFolio Inc. Class A Common Stock,APPF | AppFolio Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,APPN,Appian Corporation Class A Common Stock,APPN | Appian Corporation Class A Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,APPS,Digital Turbine Inc. Common Stock,APPS | Digital Turbine Inc. Common Stock,Miscellaneous,Multi-Sector Companies
NASDAQ,APRE,Aprea Therapeutics Inc. Common stock,APRE | Aprea Therapeutics Inc. Common stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,APTO,Aptose Biosciences Inc. Common Shares,APTO | Aptose Biosciences Inc. Common Shares,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,APVO,Aptevo Therapeutics Inc. Common Stock,APVO | Aptevo Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,APWC,Asia Pacific Wire & Cable Corporation Ltd. Ordinary Shares (Bermuda),APWC | Asia Pacific Wire & Cable Corporation Ltd. Ordinary Shares (Bermuda),Industrials,Telecommunications Equipment
NASDAQ,APYX,Apyx Medical Corporation Common Stock,APYX | Apyx Medical Corporation Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,AQB,AquaBounty Technologies Inc. Common Stock,AQB | AquaBounty Technologies Inc. Common Stock,Consumer Staples,Meat/Poultry/Fish
NASDAQ,AQMS,Aqua Metals Inc. Common Stock,AQMS | Aqua Metals Inc. Common Stock,Industrials,Metal Fabrications
NASDAQ,AQST,Aquestive Therapeutics Inc. Common Stock,AQST | Aquestive Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ARAY,Accuray Incorporated Common Stock,ARAY | Accuray Incorporated Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,ARBB,ARB IOT Group Limited Ordinary Shares,ARBB | ARB IOT Group Limited Ordinary Shares,Technology,EDP Services
NASDAQ,ARBE,Arbe Robotics Ltd. Ordinary Shares,ARBE | Arbe Robotics Ltd. Ordinary Shares,Technology,EDP Services
NASDAQ,ARBEW,Arbe Robotics Ltd. Warrant,ARBEW | Arbe Robotics Ltd. Warrant,Technology,EDP Services
NASDAQ,ARBK,Argo Blockchain plc American Depositary Shares,ARBK | Argo Blockchain plc American Depositary Shares,Finance,Finance: Consumer Services
NASDAQ,ARBKL,Argo Blockchain plc 8.75% Senior Notes due 2026,ARBKL | Argo Blockchain plc 8.75% Senior Notes due 2026,Finance,Finance: Consumer Services
NASDAQ,ARCB,ArcBest Corporation Common Stock,ARCB | ArcBest Corporation Common Stock,Industrials,Trucking Freight/Courier Services
NASDAQ,ARCC,Ares Capital Corporation Common Stock,ARCC | Ares Capital Corporation Common Stock,Finance,Finance: Consumer Services
NASDAQ,ARCT,Arcturus Therapeutics Holdings Inc. Common Stock,ARCT | Arcturus Therapeutics Holdings Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ARDX,Ardelyx Inc. Common Stock,ARDX | Ardelyx Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AREB,American Rebel Holdings Inc. Common Stock,AREB | American Rebel Holdings Inc. Common Stock,Industrials,Plastic Products
NASDAQ,AREBW,American Rebel Holdings Inc. Warrants,AREBW | American Rebel Holdings Inc. Warrants,Industrials,Plastic Products
NASDAQ,AREC,American Resources Corporation Class A Common Stock,AREC | American Resources Corporation Class A Common Stock,Energy,Coal Mining
NASDAQ,ARGX,argenx SE American Depositary Shares,ARGX | argenx SE American Depositary Shares,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,ARHS,Arhaus Inc. Class A Common Stock,ARHS | Arhaus Inc. Class A Common Stock,Consumer Discretionary,Other Specialty Stores
NASDAQ,ARKO,ARKO Corp. Common Stock,ARKO | ARKO Corp. Common Stock,Consumer Staples,Food Chains
NASDAQ,ARKOW,ARKO Corp. Warrant,ARKOW | ARKO Corp. Warrant,Consumer Staples,Food Chains
NASDAQ,ARKR,Ark Restaurants Corp. Common Stock,ARKR | Ark Restaurants Corp. Common Stock,Consumer Discretionary,Restaurants
NASDAQ,ARLP,Alliance Resource Partners L.P. Common Units representing Limited Partners Interests,ARLP | Alliance Resource Partners L.P. Common Units representing Limited Partners Interests,Energy,Coal Mining
NASDAQ,ARM,Arm Holdings plc American Depositary Shares,ARM | Arm Holdings plc American Depositary Shares,Technology,Semiconductors
NASDAQ,AROW,Arrow Financial Corporation Common Stock,AROW | Arrow Financial Corporation Common Stock,Finance,Major Banks
NASDAQ,ARQ,Arq Inc. Common Stock,ARQ | Arq Inc. Common Stock,Industrials,Major Chemicals
NASDAQ,ARQQ,Arqit Quantum Inc. Ordinary Shares,ARQQ | Arqit Quantum Inc. Ordinary Shares,Technology,Computer Software: Prepackaged Software
NASDAQ,ARQQW,Arqit Quantum Inc. Warrants,ARQQW | Arqit Quantum Inc. Warrants,Technology,Computer Software: Prepackaged Software
NASDAQ,ARQT,Arcutis Biotherapeutics Inc. Common Stock,ARQT | Arcutis Biotherapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ARRY,Array Technologies Inc. Common Stock,ARRY | Array Technologies Inc. Common Stock,Consumer Discretionary,Miscellaneous manufacturing industries
NASDAQ,ARTL,Artelo Biosciences Inc. Common Stock,ARTL | Artelo Biosciences Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ARTNA,Artesian Resources Corporation Class A Common Stock,ARTNA | Artesian Resources Corporation Class A Common Stock,Utilities,Water Supply
NASDAQ,ARTV,Artiva Biotherapeutics Inc. Common Stock,ARTV | Artiva Biotherapeutics Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,ARTW,Art's-Way Manufacturing Co. Inc. Common Stock,ARTW | Art's-Way Manufacturing Co. Inc. Common Stock,Industrials,Industrial Machinery/Components
NASDAQ,ARVN,Arvinas Inc. Common Stock,ARVN | Arvinas Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,ARWR | Arrowhead Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASBP,Aspire Biopharma Holdings Inc. Common Stock,ASBP | Aspire Biopharma Holdings Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASBPW,Aspire Biopharma Holdings Inc. Warrant,ASBPW | Aspire Biopharma Holdings Inc. Warrant,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASLE,AerSale Corporation Common Stock,ASLE | AerSale Corporation Common Stock,Consumer Discretionary,Industrial Specialties
NASDAQ,ASMB,Assembly Biosciences Inc. Common Stock,ASMB | Assembly Biosciences Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASML,ASML Holding N.V. New York Registry Shares,ASML | ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components
NASDAQ,ASND,Ascendis Pharma A/S American Depositary Shares,ASND | Ascendis Pharma A/S American Depositary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASNS,Actelis Networks Inc. Common Stock,ASNS | Actelis Networks Inc. Common Stock,Telecommunications,Telecommunications Equipment
NASDAQ,ASO,Academy Sports and Outdoors Inc. Common Stock,ASO | Academy Sports and Outdoors Inc. Common Stock,Consumer Discretionary,Other Specialty Stores
NASDAQ,ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,ASPC | A SPAC III Acquisition Corp. Class A Ordinary Shares,,
NASDAQ,ASPCR,A SPAC III Acquisition Corp. Right,ASPCR | A SPAC III Acquisition Corp. Right,Finance,Blank Checks
NASDAQ,ASPCU,A SPAC III Acquisition Corp. Unit,ASPCU | A SPAC III Acquisition Corp. Unit,Finance,Blank Checks
NASDAQ,ASPI,ASP Isotopes Inc. Common Stock,ASPI | ASP Isotopes Inc. Common Stock,Industrials,Major Chemicals
NASDAQ,ASPS,Altisource Portfolio Solutions S.A. Common Stock,ASPS | Altisource Portfolio Solutions S.A. Common Stock,Consumer Discretionary,Other Consumer Services
NASDAQ,ASRT,Assertio Holdings Inc. Common Stock,ASRT | Assertio Holdings Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASRV,AmeriServ Financial Inc. Common Stock,ASRV | AmeriServ Financial Inc. Common Stock,Finance,Major Banks
NASDAQ,ASST,Asset Entities Inc. Class B Common Stock,ASST | Asset Entities Inc. Class B Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,ASTC,Astrotech Corporation (DE) Common Stock,ASTC | Astrotech Corporation (DE) Common Stock,Industrials,Biotechnology: Laboratory Analytical Instruments
NASDAQ,ASTE,Astec Industries Inc. Common Stock,ASTE | Astec Industries Inc. Common Stock,Industrials,Construction/Ag Equipment/Trucks
NASDAQ,ASTH,Astrana Health Inc. Common Stock,ASTH | Astrana Health Inc. Common Stock,Consumer Discretionary,Professional Services
NASDAQ,ASTI,Ascent Solar Technologies Inc. Common Stock,ASTI | Ascent Solar Technologies Inc. Common Stock,Technology,Semiconductors
NASDAQ,ASTL,Algoma Steel Group Inc. Common Shares,ASTL | Algoma Steel Group Inc. Common Shares,Industrials,Steel/Iron Ore
